#Wl[AA]	Flux[erg/cm^2/s/AA]	Error[erg/cm^2/s/AA]	
10347.162759	1.0006e-17	2.3425e-18	8.7995e-18
10347.762941	7.2520e-18	2.3528e-18	8.7990e-18
10348.363123	2.9105e-18	2.4134e-18	8.7984e-18
10348.963304	1.3611e-17	3.0947e-18	8.7979e-18
10349.563486	3.0157e-17	4.1701e-18	8.7973e-18
10350.163668	6.1730e-18	4.2708e-18	8.7968e-18
10350.763849	1.4259e-17	4.2038e-18	8.7962e-18
10351.364031	3.4154e-18	3.3418e-18	8.7957e-18
10351.964213	4.3786e-18	2.3542e-18	8.7951e-18
10352.564395	1.2026e-17	2.2441e-18	8.7946e-18
10353.164576	7.8615e-18	2.2115e-18	8.7940e-18
10353.764758	1.2315e-17	2.2430e-18	8.7935e-18
10354.364940	1.1876e-17	2.2111e-18	8.7929e-18
10354.965121	7.4040e-18	2.2217e-18	8.7924e-18
10355.565303	1.0210e-17	2.3957e-18	8.7918e-18
10356.165485	4.9168e-18	2.5574e-18	8.7913e-18
10356.765667	1.4269e-17	2.7175e-18	8.7907e-18
10357.365848	1.5672e-17	2.6973e-18	8.7902e-18
10357.966030	1.1017e-17	2.4941e-18	8.7896e-18
10358.566212	9.8794e-18	2.2449e-18	8.7891e-18
10359.166393	5.6376e-18	2.1074e-18	8.7885e-18
10359.766575	1.2645e-17	2.0848e-18	8.7880e-18
10360.366757	9.6712e-18	2.0821e-18	8.7874e-18
10360.966939	8.9112e-18	2.0693e-18	8.7869e-18
10361.567120	1.0913e-17	2.0479e-18	8.7863e-18
10362.167302	9.7042e-18	2.0371e-18	8.7858e-18
10362.767484	1.0848e-17	2.0475e-18	8.7852e-18
10363.367665	8.8463e-18	2.0309e-18	8.7847e-18
10363.967847	8.3282e-18	2.0103e-18	8.7842e-18
10364.568029	8.7855e-18	2.0303e-18	8.7836e-18
10365.168211	9.0567e-18	2.0233e-18	8.7831e-18
10365.768392	1.3732e-17	2.0122e-18	8.7825e-18
10366.368574	7.2754e-18	1.9872e-18	8.7820e-18
10366.968756	1.1970e-17	2.0039e-18	8.7814e-18
10367.568937	1.3214e-17	1.9871e-18	8.7809e-18
10368.169119	1.3677e-17	2.1313e-18	8.7803e-18
10368.769301	8.6688e-18	1.4610e-17	8.7798e-18
10369.369482	6.4581e-18	2.8651e-17	8.7792e-18
10369.969664	1.3920e-17	2.7065e-18	8.7787e-18
10370.569846	6.9625e-18	1.9538e-18	8.7781e-18
10371.170028	1.3863e-17	1.9587e-18	8.7776e-18
10371.770209	1.2143e-17	1.9653e-18	8.7770e-18
10372.370391	1.2424e-17	1.9419e-18	8.7765e-18
10372.970573	1.0503e-17	1.9541e-18	8.7759e-18
